what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263586275157
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263586275161
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263586275177
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263586279857
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263586280687
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.properties",1263586284208
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263586284559
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1263586286398
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1263586297314
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263586304701
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1263586310339
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1263586310582
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263586317068
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263586322339
started,bundle,org.eclipse.wst.sse.core,1.1.401.v200909172215,"org.eclipse.wst.sse.core",1263586333263
started,bundle,com.google.gdt.eclipse.platform.e35,1.2.0.v200912062003,"com.google.gdt.eclipse.platform.e35",1263586333726
started,bundle,org.eclipse.wst.xml.core,1.1.401.v200908242115,"org.eclipse.wst.xml.core",1263586334396
started,bundle,org.eclipse.wst.common.uriresolver,1.1.301.v200805140415,"org.eclipse.wst.common.uriresolver",1263586336652
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263586336990
started,bundle,org.eclipse.wst.css.core,1.1.300.v200904131653,"org.eclipse.wst.css.core",1263586337719
started,bundle,org.eclipse.wst.html.core,1.1.300.v200903120608,"org.eclipse.wst.html.core",1263586338531
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263586343025
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263586358274
started,bundle,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit",1263586359540
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1263586362828
