what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263590332887
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1263590339686
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263590339860
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1263590340449
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263590344660
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263590462601
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263590464538
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263590466882
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263590467827
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263590535896
activated,view,com.google.gwt.eclipse.oophm,1.2.0.v200912062003,"com.google.gwt.eclipse.DevModeView",1263590547312
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1263590549541
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263590549890
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263590567045
activated,view,com.google.gwt.eclipse.oophm,1.2.0.v200912062003,"com.google.gwt.eclipse.DevModeView",1263590567180
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263590568765
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263590583592
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1263590585801
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263590593765
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263590638894
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1263590640489
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263590648873
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.perspectives.showPerspective",1263590656325
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.perspectives.showPerspective",1263590656325
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263590656653
