what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263592629568
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263592631091
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263592706726
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263592708401
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263592726726
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263592727946
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263592836452
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1263592838096
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1263592839574
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263592840578
error,log,,,"Could not auto-add project omdoc-search-engine-ontology",1263592848514
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263592848525
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263592848866
error,log,,,"Could not auto-add project omdoc-search-engine-ui",1263592859233
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263592859560
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263592891438
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263592961914
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263592976819
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.restartWorkbench",1263592978702
stopped,bundle,org.eclipse.jsch.ui,1.1.200.I20090430-0408,"org.eclipse.jsch.ui",1263592979011
stopped,bundle,org.eclipse.team.cvs.ssh2,3.2.200.I20090508-2000,"org.eclipse.team.cvs.ssh2",1263592979011
stopped,bundle,org.eclipse.team.cvs.ssh,3.2.100.I20090508-2000,"org.eclipse.team.cvs.ssh",1263592979019
stopped,bundle,org.eclipse.team.cvs.ui,3.3.201.R35x_v20090826-0905,"org.eclipse.team.cvs.ui",1263592979048
stopped,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1263592979048
stopped,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1263592979049
