what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263593290452
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263593304192
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263593418901
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263593419422
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263593816300
activated,perspective,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.JavaPerspective",1263593820513
activated,editor,com.google.gwt.eclipse.core,1.2.0.v200912062003,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1263593820732
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263593821782
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263593943033
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263593945389
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263593948450
stopped,bundle,org.eclipse.jsch.ui,1.1.200.I20090430-0408,"org.eclipse.jsch.ui",1263593951233
stopped,bundle,org.eclipse.team.cvs.ssh2,3.2.200.I20090508-2000,"org.eclipse.team.cvs.ssh2",1263593951251
stopped,bundle,org.eclipse.team.cvs.ssh,3.2.100.I20090508-2000,"org.eclipse.team.cvs.ssh",1263593951283
stopped,bundle,org.eclipse.team.cvs.ui,3.3.201.R35x_v20090826-0905,"org.eclipse.team.cvs.ui",1263593951304
stopped,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1263593951304
stopped,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1263593951304
stopped,bundle,org.eclipse.help.webapp,3.4.1.v20090819_35x,"org.eclipse.help.webapp",1263593951365
stopped,bundle,org.eclipse.equinox.jsp.jasper.registry,1.0.100.v20090520-1800,"org.eclipse.equinox.jsp.jasper.registry",1263593951427
stopped,bundle,org.eclipse.equinox.jsp.jasper,1.0.200.v20090520-1800,"org.eclipse.equinox.jsp.jasper",1263593951452
stopped,bundle,org.eclipse.ui.cheatsheets,3.3.200.v20090526,"org.eclipse.ui.cheatsheets",1263593951514
stopped,bundle,org.eclipse.help.ui,3.4.1.v20090819_35x,"org.eclipse.help.ui",1263593951651
stopped,bundle,org.eclipse.epp.usagedata.ui,1.1.0.R200906100410,"org.eclipse.epp.usagedata.ui",1263593951691
stopped,bundle,org.eclipse.ui.intro.universal,3.2.300.v20090526,"org.eclipse.ui.intro.universal",1263593951724
stopped,bundle,org.eclipse.ui.intro,3.3.1.v20090805_35x,"org.eclipse.ui.intro",1263593951754
